Pitcher,PitchType,Speed,PitchDateTime,Batter,HitType,SwingAction,PitchCall,SessionPitchID,PitchDate,PitchTime,SpinRate,ReleaseHeight,ReleaseSide,Extension,Tilt,InducedVerticalBreak,HorizontalBreak,VerticalApproachAngle,HorizontalApproachAngle,ZoneLocation,session_id,pitch_location_side_ft,pitch_location_height_ft,Zone,in_out,abv_vert_break,abv_hori_break,event,hit_type,hit
Shane Bauer,Slider,88.5,16/02/2024 19:28,AJ Demastrie,NA,No Swing,BallCalled,244,16/02/2024,19:28:00,2141,5.25,1.22,5.9,2024-03-08T06:45:00Z,13.6,16.8,-6.61,0.26,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.07,1.13,0,0,13.6,16.8,Take,NA,0
Shane Bauer,Undefined,76.2,16/02/2024 19:32,Kolton Freeman,NA,No Swing,BallCalled,245,16/02/2024,19:32:00,2102,4.92,1.53,4.8,2024-03-08T12:00:00Z,-8.8,-4.8,-8.22,-3.83,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-1.64,2.3,0,0,8.8,4.8,Take,NA,0
Shane Bauer,Fastball,87.2,16/02/2024 19:32,Chris Miller,LineDrive,None,BallCalled,246,16/02/2024,19:32:00,1941,5.46,1.04,5.7,2024-03-08T06:00:00Z,18.5,10.9,-4.94,-0.83,Outer Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.72,2.48,4,1,18.5,10.9,Take,Line Drive,0
Shane Bauer,Slider,76.1,16/02/2024 19:33,Luke Carroll,NA,No Swing,BallCalled,247,16/02/2024,19:33:00,1988,5.05,1.67,5.4,2024-03-08T12:45:00Z,-5.5,-7.5,-6.71,-3.64,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-1.03,3.65,0,0,5.5,7.5,Take,NA,0
Shane Bauer,ChangeUp,78.9,16/02/2024 19:33,Luke Carroll,NA,No Swing,StrikeSwinging,248,16/02/2024,19:33:00,1582,5.08,1.5,5.7,2024-03-08T06:45:00Z,10.7,15.4,-7.46,-1.25,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-1.05,1.16,0,0,10.7,15.4,Swing & Miss,NA,0
Shane Bauer,Fastball,86.7,16/02/2024 19:34,Luke Carroll,NA,No Swing,StrikeSwinging,250,16/02/2024,19:34:00,2024,5.36,1.18,5.4,2024-03-08T06:15:00Z,16.7,11.4,-4.63,0.02,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,0.17,2.88,8,1,16.7,11.4,Swing & Miss,NA,0
Shane Bauer,ChangeUp,78.1,16/02/2024 19:34,Luke Carroll,NA,No Swing,BallCalled,251,16/02/2024,19:34:00,1492,5.1,1.53,5.9,2024-03-08T07:00:00Z,9.3,15.2,-5.98,-1.15,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.91,2.78,0,0,9.3,15.2,Take,NA,0
Drew Koenen,Fastball,91.8,16/02/2024 19:36,Tyler  Robinson,NA,No Swing,BallCalled,253,16/02/2024,19:36:00,2228,5.85,0.98,5,NA,NA,NA,NA,NA,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.51,0.84,0,0,NA,NA,Take,NA,0
Drew Koenen,Fastball,90.4,16/02/2024 19:36,Tyler  Robinson,NA,No Swing,BallCalled,254,16/02/2024,19:36:00,2333,5.63,1.13,5.1,NA,NA,NA,NA,NA,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.34,2.53,4,1,NA,NA,Take,NA,0
Drew Koenen,Fastball,91.4,16/02/2024 19:37,Tyler  Robinson,NA,No Swing,FoulBall,255,16/02/2024,19:37:00,2286,5.52,0.63,4.9,2024-03-08T16:45:00Z,10.2,-1.2,-4.84,-0.85,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.07,3.09,8,1,10.2,1.2,Foul Ball,NA,0
Drew Koenen,Fastball,93.5,16/02/2024 19:37,Tyler  Robinson,NA,No Swing,BallCalled,256,16/02/2024,19:37:00,2295,5.55,0.56,5,2024-03-08T17:45:00Z,10.6,4.4,-5.75,0.44,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,0.57,2.08,3,1,10.6,4.4,Take,NA,0
Drew Koenen,Fastball,92.9,16/02/2024 19:37,Tyler  Robinson,GroundBall,Hit,FoulBall,257,16/02/2024,19:37:00,2300,5.55,0.2,5.1,NA,NA,NA,-5.39,-1.16,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.11,2.36,5,1,NA,NA,Foul Ball,Ground Ball,0
Drew Koenen,Fastball,71.1,16/02/2024 19:38,Nathan Cmeyla,NA,No Swing,BallCalled,258,16/02/2024,19:38:00,2425,5.32,0.47,4.5,2024-03-08T12:00:00Z,-19.9,-10.5,-10.39,0.36,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,1.78,2.54,0,0,19.9,10.5,Take,NA,0
Drew Koenen,Fastball,92.9,16/02/2024 19:38,Nathan Cmeyla,NA,No Swing,BallCalled,261,16/02/2024,19:38:00,2277,5.6,0.74,5,2024-03-08T17:30:00Z,12.7,3.4,-4.58,-1.12,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.61,3.08,7,1,12.7,3.4,Take,NA,0
Drew Koenen,Fastball,94.2,16/02/2024 19:39,Nathan Cmeyla,NA,No Swing,StrikeSwinging,262,16/02/2024,19:39:00,2423,5.59,0.3,4.9,2024-03-08T16:15:00Z,12.2,-4.5,-6.65,-1.42,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.63,1.09,0,0,12.2,4.5,Swing & Miss,NA,0
Drew Koenen,Fastball,91,16/02/2024 19:40,Max Zajec,NA,No Swing,BallCalled,264,16/02/2024,19:40:00,2239,5.55,0.72,5.1,2024-03-08T16:30:00Z,9.3,-3.1,-6.4,-1.16,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.08,1.75,2,1,9.3,3.1,Take,NA,0
Eddie Albert,Fastball,88.9,18/02/2024 8:50,Zack Casebonne,Popup,Hit,FoulBall,2,18/02/2024,08:50:00,2009,4.48,1.53,4.3,2024-03-08T17:45:00Z,15.9,5.7,-5.6,-1.57,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-0.49,1.1,0,0,15.9,5.7,Foul Ball,NA,0
Eddie Albert,Fastball,89.7,18/02/2024 8:50,Zack Casebonne,NA,No Swing,StrikeSwinging,3,18/02/2024,08:50:00,2107,4.58,1.65,4.7,2024-03-08T17:30:00Z,15.3,5.1,-4.36,-1.05,Inner Zone,2e6908e7-0727-481e-8497-1ee198c786f9,0.2,2.32,5,1,15.3,5.1,Swing & Miss,NA,0
Eddie Albert,Curveball,78.3,18/02/2024 8:51,Zack Casebonne,GroundBall,Hit,InPlay,4,18/02/2024,08:51:00,2540,4.67,1.61,4.3,2024-03-08T13:15:00Z,-5.4,-13.7,-9.21,-3.8,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-0.73,0.75,0,0,5.4,13.7,Hit,Ground Ball,1
Eddie Albert,Curveball,78,18/02/2024 8:51,Ethan Brown,NA,No Swing,BallCalled,5,18/02/2024,08:51:00,2509,4.66,1.61,4.4,2024-03-08T12:30:00Z,-11.3,-10.4,-9.26,-2.93,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-0.22,1.17,0,0,11.3,10.4,Take,NA,0
Eddie Albert,Fastball,90.7,18/02/2024 8:51,Ethan Brown,NA,No Swing,BallCalled,6,18/02/2024,08:51:00,2203,4.46,1.85,4.7,2024-03-08T17:45:00Z,15.6,7.6,-2.8,-0.15,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,1.02,3.6,0,0,15.6,7.6,Take,NA,0
Eddie Albert,Curveball,78.8,18/02/2024 8:52,Ethan Brown,NA,No Swing,FoulBall,7,18/02/2024,08:52:00,2469,4.79,1.5,4,2024-03-08T12:30:00Z,-8.2,-7.5,-8.57,-2.74,Outer Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-0.42,1.62,1,1,8.2,7.5,Foul Ball,NA,0
Eddie Albert,Fastball,91.3,18/02/2024 8:52,Ethan Brown,NA,No Swing,FoulBall,8,18/02/2024,08:52:00,2160,4.59,1.48,4.7,2024-03-08T17:30:00Z,14.6,4.6,-3.5,-1.85,Inner Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-0.67,3.07,7,1,14.6,4.6,Foul Ball,NA,0
Eddie Albert,Slider,83.5,18/02/2024 8:52,Ethan Brown,NA,No Swing,FoulBall,9,18/02/2024,08:52:00,1224,4.07,1.93,3.8,2024-03-08T14:45:00Z,8.3,-19.6,-5.62,-4.73,Outer Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-0.8,1.8,0,0,8.3,19.6,Foul Ball,NA,0
Eddie Albert,Curveball,80.2,18/02/2024 8:53,Ethan Brown,NA,No Swing,FoulBall,10,18/02/2024,08:53:00,2443,4.63,1.45,4.3,2024-03-08T12:00:00Z,-9.9,-6.3,-7.64,-1.28,Outer Zone,2e6908e7-0727-481e-8497-1ee198c786f9,0.81,2.38,0,0,9.9,6.3,Foul Ball,NA,0
Eddie Albert,Fastball,91.4,18/02/2024 8:53,Ethan Brown,NA,No Swing,BallCalled,11,18/02/2024,08:53:00,2212,4.43,1.73,3.8,2024-03-08T17:45:00Z,14.5,5.8,-5.7,-1.95,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-0.66,0.89,0,0,14.5,5.8,Take,NA,0
Eddie Albert,Curveball,79.8,18/02/2024 8:54,Ethan Brown,FlyBall,Hit,InPlay,12,18/02/2024,08:54:00,2436,4.61,1.62,4.1,2024-03-08T12:45:00Z,-9.2,-12.3,-8.13,-2.85,Inner Zone,2e6908e7-0727-481e-8497-1ee198c786f9,0.03,1.85,2,1,9.2,12.3,Hit,Fly Ball,1
Eddie Albert,Fastball,89.6,18/02/2024 8:54,Nico Banez,FlyBall,Hit,FoulBall,13,18/02/2024,08:54:00,2195,4.43,1.86,3.8,2024-03-08T17:30:00Z,11.4,3.6,-5.35,-1.19,Outer Zone,2e6908e7-0727-481e-8497-1ee198c786f9,0.39,1.64,3,1,11.4,3.6,Foul Ball,Fly Ball,0
Eddie Albert,Fastball,89.2,18/02/2024 8:54,Nico Banez,NA,No Swing,StrikeSwinging,14,18/02/2024,08:54:00,2215,4.51,1.63,4.8,2024-03-08T17:15:00Z,14.6,1.7,-3.75,-0.85,Inner Zone,2e6908e7-0727-481e-8497-1ee198c786f9,0.68,2.92,9,1,14.6,1.7,Swing & Miss,NA,0
Eddie Albert,Fastball,91.5,18/02/2024 8:55,Nico Banez,NA,No Swing,BallCalled,15,18/02/2024,08:55:00,2109,4.39,1.92,3.7,NA,NA,NA,-3.22,-0.03,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,1.32,3.22,0,0,NA,NA,Take,NA,0
Eddie Albert,Fastball,89.3,18/02/2024 8:55,Nico Banez,NA,No Swing,InPlay,16,18/02/2024,08:55:00,2168,4.38,1.83,4,2024-03-08T06:00:00Z,14.5,7.9,-5.18,-1.62,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-0.43,1.48,0,0,14.5,7.9,Hit,NA,1
Nate Isler,Slider,77,18/02/2024 8:57,Zack Casebonne,NA,No Swing,BallCalled,17,18/02/2024,08:57:00,2151,5.01,2.42,4.5,2024-03-08T16:00:00Z,7.2,-4.4,-9.33,-4.24,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-1.17,0.04,0,0,7.2,4.4,Take,NA,0
Nate Isler,Fastball,84.4,18/02/2024 8:57,Zack Casebonne,NA,No Swing,BallCalled,18,18/02/2024,08:57:00,2030,5.4,1.78,4.4,2024-03-08T06:15:00Z,18.6,12.6,-6.6,0.77,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,1.35,1.17,0,0,18.6,12.6,Take,NA,0
Nate Isler,Fastball,84.2,18/02/2024 8:58,Zack Casebonne,NA,No Swing,StrikeCalled,19,18/02/2024,08:58:00,2050,5.39,1.74,4.5,2024-03-08T17:45:00Z,19.3,7.9,-6.28,-0.79,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,0.27,1.4,0,0,19.3,7.9,NA,NA,0
Nate Isler,Fastball,84.1,18/02/2024 8:58,Zack Casebonne,NA,No Swing,InPlay,20,18/02/2024,08:58:00,2076,5.36,1.79,4.8,2024-03-08T17:45:00Z,17.2,7.2,-7.27,-2.49,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-1.21,0.64,0,0,17.2,7.2,Hit,NA,1
Nate Isler,Fastball,83.9,18/02/2024 8:59,AJ Demastrie,NA,No Swing,FoulBall,21,18/02/2024,08:59:00,2092,5.43,1.73,4.8,2024-03-08T17:30:00Z,18.8,3.9,-5.58,-1.68,Inner Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-0.2,2.15,2,1,18.8,3.9,Foul Ball,NA,0
Nate Isler,Fastball,84.9,18/02/2024 8:59,AJ Demastrie,NA,No Swing,StrikeCalled,23,18/02/2024,08:59:00,2072,5.41,1.69,4.9,2024-03-08T06:00:00Z,17.8,8.9,-5.87,-1.78,Outer Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-0.78,1.86,0,0,17.8,8.9,NA,NA,0
Nate Isler,Fastball,86,18/02/2024 8:59,AJ Demastrie,FlyBall,Hit,InPlay,24,18/02/2024,08:59:00,2124,5.52,1.71,4.5,2024-03-08T06:15:00Z,17.8,12,-5.46,0.62,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,1.2,2.28,0,0,17.8,12,Hit,Fly Ball,1
Nate Isler,Fastball,85.3,18/02/2024 9:00,Elliot Krewson,NA,No Swing,FoulBall,25,18/02/2024,09:00:00,1999,5.47,1.68,4.7,NA,NA,NA,-5.29,-0.41,Inner Zone,2e6908e7-0727-481e-8497-1ee198c786f9,0.22,2.22,2,1,NA,NA,Foul Ball,NA,0
Nate Isler,Fastball,85.7,18/02/2024 9:00,Elliot Krewson,NA,No Swing,FoulBall,26,18/02/2024,09:00:00,2124,5.44,1.65,4.7,NA,NA,NA,-5.5,-1.78,Inner Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-0.6,1.86,1,1,NA,NA,Foul Ball,NA,0
Nate Isler,Fastball,85.9,18/02/2024 9:01,Elliot Krewson,NA,No Swing,BallCalled,27,18/02/2024,09:01:00,2040,5.55,1.39,4.8,2024-03-08T17:30:00Z,19.1,4.3,-7.41,-2.51,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-1.36,0.31,0,0,19.1,4.3,Take,NA,0
Nate Isler,Curveball,74,18/02/2024 9:01,Elliot Krewson,GroundBall,Hit,InPlay,28,18/02/2024,09:01:00,2085,5.48,1.52,4.2,2024-03-08T11:45:00Z,-10,-4.4,-10.36,-3.41,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-1.31,1.3,0,0,10,4.4,Hit,Ground Ball,1
Eddie Albert,Fastball,87.5,18/02/2024 9:03,Tyler  Robinson,NA,No Swing,BallCalled,29,18/02/2024,09:03:00,2180,5.06,2.27,4.5,NA,NA,NA,NA,NA,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-0.06,0.95,0,0,NA,NA,Take,NA,0
Eddie Albert,Fastball,88.1,18/02/2024 9:04,Tyler  Robinson,NA,No Swing,StrikeCalled,30,18/02/2024,09:04:00,2143,4.29,1.81,4.4,2024-03-08T17:45:00Z,14.9,6.8,-5.43,-0.22,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,0.98,1.2,0,0,14.9,6.8,NA,NA,0
Eddie Albert,Fastball,89.5,18/02/2024 9:04,Tyler  Robinson,NA,No Swing,BallCalled,31,18/02/2024,09:04:00,2128,4.28,1.97,4.6,2024-03-08T17:45:00Z,18,7.9,-5.56,-0.7,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,0.59,0.67,0,0,18,7.9,Take,NA,0
Eddie Albert,ChangeUp,84.8,18/02/2024 9:04,Tyler  Robinson,NA,No Swing,BallCalled,32,18/02/2024,09:04:00,1649,4.21,1.81,4.5,2024-03-08T06:45:00Z,11.8,14.9,-6.55,-0.93,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-0.44,0.66,0,0,11.8,14.9,Take,NA,0
Eddie Albert,Fastball,88.3,18/02/2024 9:05,Tyler  Robinson,FlyBall,Hit,InPlay,33,18/02/2024,09:05:00,NA,4.31,1.81,4.5,NA,18.6,6.9,-4.65,-0.81,Outer Zone,2e6908e7-0727-481e-8497-1ee198c786f9,0.41,1.6,3,1,18.6,6.9,Hit,Fly Ball,1
Eddie Albert,Fastball,89.7,18/02/2024 9:05,Nathan Cmeyla,NA,No Swing,BallCalled,34,18/02/2024,09:05:00,2000,4.59,1.58,4.7,2024-03-08T06:00:00Z,12,6.7,-3.49,-1.07,Inner Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-0.04,3.44,8,1,12,6.7,Take,NA,0
Eddie Albert,Fastball,90,18/02/2024 9:06,Nathan Cmeyla,NA,No Swing,BallCalled,35,18/02/2024,09:06:00,2141,4.34,1.58,4.7,2024-03-08T17:45:00Z,17.9,6.5,-4.4,-2.56,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-1.42,1.79,0,0,17.9,6.5,Take,NA,0
Eddie Albert,Fastball,89.9,18/02/2024 9:06,Nathan Cmeyla,NA,No Swing,StrikeCalled,36,18/02/2024,09:06:00,2192,4.48,1.67,4.7,2024-03-08T17:30:00Z,17.3,5.8,-5.84,-0.67,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,0.51,0.61,0,0,17.3,5.8,NA,NA,0
Eddie Albert,Fastball,89.1,18/02/2024 9:06,Nathan Cmeyla,LineDrive,Hit,InPlay,37,18/02/2024,09:06:00,2229,4.37,1.7,3.9,2024-03-08T17:15:00Z,16.2,2.3,-4.46,-1.84,Inner Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-0.26,2.03,1,1,16.2,2.3,Hit,Line Drive,1
Eddie Albert,Curveball,78.9,18/02/2024 9:07,Chris Miller,NA,No Swing,StrikeCalled,38,18/02/2024,09:07:00,2481,4.58,1.83,4.5,2024-03-08T13:15:00Z,-5.2,-10.7,-7.68,-3.45,Inner Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-0.45,2.01,1,1,5.2,10.7,NA,NA,0
Eddie Albert,Curveball,79,18/02/2024 9:07,Chris Miller,NA,No Swing,StrikeSwinging,39,18/02/2024,09:07:00,2501,4.55,1.97,4.2,2024-03-08T12:45:00Z,-7,-10.3,-9.63,-4.58,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-1.43,0.25,0,0,7,10.3,Swing & Miss,NA,0
Eddie Albert,Curveball,79.8,18/02/2024 9:07,Chris Miller,LineDrive,Hit,FoulBall,40,18/02/2024,09:07:00,2563,4.57,1.82,4.2,2024-03-08T12:45:00Z,-8.7,-12.9,-8.38,-3.55,Outer Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-0.37,1.53,1,1,8.7,12.9,Foul Ball,Line Drive,0
Eddie Albert,Fastball,89.9,18/02/2024 9:08,Chris Miller,NA,No Swing,StrikeCalled,41,18/02/2024,09:08:00,2153,4.52,1.94,4.8,2024-03-08T17:45:00Z,16.7,6.4,-4.68,-0.65,Outer Zone,2e6908e7-0727-481e-8497-1ee198c786f9,0.74,1.83,3,1,16.7,6.4,NA,NA,0
Eddie Albert,Fastball,88.1,18/02/2024 9:08,Cam Rush,NA,No Swing,BallCalled,42,18/02/2024,09:08:00,2100,4.39,2.09,3.9,2024-03-08T17:30:00Z,17.7,4.9,-2.58,-2.66,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-0.9,3.79,0,0,17.7,4.9,Take,NA,0
Eddie Albert,Fastball,88.5,18/02/2024 9:09,Cam Rush,NA,No Swing,FoulBall,43,18/02/2024,09:09:00,2114,4.4,2.14,3.9,2024-03-08T17:30:00Z,17.9,5,-3.85,-2.28,Inner Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-0.49,2.52,4,1,17.9,5,Foul Ball,NA,0
Eddie Albert,Fastball,88.1,18/02/2024 9:10,Cam Rush,LineDrive,Hit,InPlay,44,18/02/2024,09:10:00,2102,4.41,2.08,4.6,2024-03-08T17:45:00Z,13,5.1,-6.05,-1.87,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-0.15,0.88,0,0,13,5.1,Hit,Line Drive,1
Eddie Albert,Curveball,78.2,18/02/2024 9:11,Luke Carroll,NA,No Swing,BallCalled,45,18/02/2024,09:11:00,2546,4.7,1.81,4,2024-03-08T13:15:00Z,-4.7,-12.7,-9.38,-4.36,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-1.18,0.52,0,0,4.7,12.7,Take,NA,0
Eddie Albert,Fastball,88.4,18/02/2024 9:12,Luke Carroll,NA,No Swing,BallCalled,46,18/02/2024,09:12:00,2131,4.26,1.94,4.9,2024-03-08T17:30:00Z,16.9,4.7,-6.02,-3.53,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-1.8,0.39,0,0,16.9,4.7,Take,NA,0
Eddie Albert,Fastball,88.6,18/02/2024 9:12,Luke Carroll,NA,No Swing,BallCalled,47,18/02/2024,09:12:00,2151,4.33,2.15,3.9,2024-03-08T17:30:00Z,16.9,4.8,-3.72,-1.89,Inner Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-0.09,2.66,5,1,16.9,4.8,Take,NA,0
Nate Isler,Fastball,84,18/02/2024 9:14,Max Zajec,NA,No Swing,StrikeCalled,48,18/02/2024,09:14:00,2028,5.09,2.31,4.6,NA,NA,NA,-5.48,-0.05,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,1.08,2.19,0,0,NA,NA,NA,NA,0
Nate Isler,Fastball,84.8,18/02/2024 9:15,Max Zajec,LineDrive,Hit,InPlay,51,18/02/2024,09:15:00,2126,5.36,1.9,4.6,2024-03-08T06:00:00Z,17.4,10.5,-5.85,-0.97,Inner Zone,2e6908e7-0727-481e-8497-1ee198c786f9,0.02,1.88,2,1,17.4,10.5,Hit,Line Drive,1
Nate Isler,Fastball,84.5,18/02/2024 9:16,Jackson Hower,FlyBall,Hit,InPlay,52,18/02/2024,09:16:00,2065,5.37,1.91,4.7,2024-03-08T06:00:00Z,17.4,11.1,-5.6,-0.75,Inner Zone,2e6908e7-0727-481e-8497-1ee198c786f9,0.19,2.19,2,1,17.4,11.1,Hit,Fly Ball,1
Nate Isler,Slider,76,18/02/2024 9:16,Kolton Freeman,NA,No Swing,StrikeCalled,53,18/02/2024,09:16:00,1980,4.88,2.5,4.4,2024-03-08T15:00:00Z,3.8,-7,-7.54,-2.98,Inner Zone,2e6908e7-0727-481e-8497-1ee198c786f9,0.33,2.13,3,1,3.8,7,NA,NA,0
Nate Isler,Slider,74.8,18/02/2024 9:17,Kolton Freeman,NA,No Swing,BallCalled,54,18/02/2024,09:17:00,1936,4.87,2.4,3.8,2024-03-08T15:15:00Z,5.4,-7.4,-6.43,-2.82,Inner Zone,2e6908e7-0727-481e-8497-1ee198c786f9,0.4,3.28,9,1,5.4,7.4,Take,NA,0
Nate Isler,Fastball,85.6,18/02/2024 9:17,Kolton Freeman,NA,No Swing,FoulBall,55,18/02/2024,09:17:00,2066,5.38,1.83,4.9,2024-03-08T17:45:00Z,19.1,7.5,-5.03,-1.92,Inner Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-0.67,2.52,4,1,19.1,7.5,Foul Ball,NA,0
Nate Isler,Curveball,73.5,18/02/2024 9:18,Kolton Freeman,NA,No Swing,StrikeSwinging,56,18/02/2024,09:18:00,2027,5.36,1.47,3.8,2024-03-08T12:15:00Z,-6.1,-4.7,-9.06,-2.7,Inner Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-0.67,2.3,4,1,6.1,4.7,Swing & Miss,NA,0
Nate Isler,Slider,77.5,18/02/2024 9:18,Milo Suarez,FlyBall,Hit,InPlay,57,18/02/2024,09:18:00,2074,4.84,2.41,4.4,2024-03-08T16:30:00Z,3.5,-0.9,-8.3,-2.83,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-0.19,1.19,0,0,3.5,0.9,Hit,Fly Ball,1
Eddie Albert,Fastball,87.6,18/02/2024 9:20,Luke Carroll,NA,No Swing,BallCalled,58,18/02/2024,09:20:00,2032,4.34,1.57,3.8,2024-03-08T17:45:00Z,15.8,6.6,-3.73,-0.41,Inner Zone,2e6908e7-0727-481e-8497-1ee198c786f9,0.58,2.87,9,1,15.8,6.6,Take,NA,0
Eddie Albert,Fastball,88.5,18/02/2024 9:20,Luke Carroll,NA,No Swing,BallCalled,59,18/02/2024,09:20:00,2209,4.22,1.45,4.9,2024-03-08T17:30:00Z,15.6,4.3,-5.88,-2.6,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-1.38,0.57,0,0,15.6,4.3,Take,NA,0
Eddie Albert,Fastball,87.8,18/02/2024 9:21,Luke Carroll,NA,No Swing,FoulBall,60,18/02/2024,09:21:00,2184,4.46,1.52,4.7,2024-03-08T17:30:00Z,15.9,3.5,-4.55,-1.59,Inner Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-0.3,2.11,1,1,15.9,3.5,Foul Ball,NA,0
Eddie Albert,Fastball,87,18/02/2024 9:21,Luke Carroll,FlyBall,Hit,FoulBall,61,18/02/2024,09:21:00,2110,4.35,1.68,4,2024-03-08T17:30:00Z,16.3,4,-5.44,-1.92,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-0.51,1.19,0,0,16.3,4,Foul Ball,Fly Ball,0
Eddie Albert,Fastball,89.4,18/02/2024 9:21,Luke Carroll,NA,No Swing,StrikeSwinging,62,18/02/2024,09:21:00,2228,4.47,1.54,4.6,2024-03-08T17:15:00Z,14.9,2.3,-5.2,-2.84,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-1.35,1.49,0,0,14.9,2.3,Swing & Miss,NA,0
Eddie Albert,Fastball,87.3,18/02/2024 9:22,Ethan Brown,NA,No Swing,BallCalled,63,18/02/2024,09:22:00,2191,4.38,1.56,4.8,2024-03-08T17:30:00Z,14.2,3,-3.21,-1.31,Inner Zone,2e6908e7-0727-481e-8497-1ee198c786f9,0.06,3.5,8,1,14.2,3,Take,NA,0
Eddie Albert,Fastball,87.8,18/02/2024 9:22,Ethan Brown,NA,No Swing,StrikeCalled,64,18/02/2024,09:22:00,2213,4.35,1.69,4.7,2024-03-08T17:15:00Z,17.4,1.8,-5.64,-2.84,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-1.14,0.85,0,0,17.4,1.8,NA,NA,0
Eddie Albert,Fastball,87.6,18/02/2024 9:23,Ethan Brown,FlyBall,Hit,FoulBall,65,18/02/2024,09:23:00,2098,4.2,1.81,4.6,2024-03-08T17:45:00Z,15.4,5.3,-4.15,-1.03,Inner Zone,2e6908e7-0727-481e-8497-1ee198c786f9,0.35,2.28,6,1,15.4,5.3,Foul Ball,Fly Ball,0
Eddie Albert,Fastball,89.8,18/02/2024 9:23,Ethan Brown,NA,No Swing,FoulBall,67,18/02/2024,09:23:00,2233,4.3,1.75,4,2024-03-08T17:45:00Z,15.6,6.7,-4.51,-1.59,Inner Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-0.39,1.91,1,1,15.6,6.7,Foul Ball,NA,0
